2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-28 18:08:55 - INFO --> Blackjack Constructed called with id: ; '124'
2013-04-28 18:08:57 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-28 18:08:59 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-28 18:09:01 - INFO --> createANewGame in GameController 
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-28 19:23:07 - INFO --> Blackjack Constructed called with id: ; '125'
2013-04-28 19:23:09 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-28 19:23:11 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-28 19:26:00 - INFO --> Blackjack Constructed called with id: ; '126'
2013-04-28 19:26:02 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-28 19:26:04 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-28 19:54:59 - INFO --> Blackjack Constructed called with id: ; '10'
