2013-04-29 17:28:55 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:29:32 - INFO --> Blackjack Constructed called with id: ; '145'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:29:40 - INFO --> Blackjack Constructed called with id: ; '145'
2013-04-29 17:29:42 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:29:44 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:29:46 - INFO --> createANewGame in GameController 
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:32:46 - INFO --> Blackjack Constructed called with id: ; '146'
2013-04-29 17:32:48 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:32:51 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:32:53 - INFO --> createANewGame in GameController 
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:33:14 - INFO --> Blackjack Constructed called with id: ; '147'
2013-04-29 17:33:14 - INFO --> a Hit in GameController 
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:35:18 - INFO --> Blackjack Constructed called with id: ; '147'
2013-04-29 17:35:20 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:35:22 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:35:24 - INFO --> createANewGame in GameController 
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:43:50 - INFO --> Blackjack Constructed called with id: ; '148'
2013-04-29 17:43:52 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:43:54 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:43:57 - INFO --> createANewGame in GameController 
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:45:25 - INFO --> Blackjack Constructed called with id: ; '149'
2013-04-29 17:45:25 - INFO --> makeaHit called in GameManagement
2013-04-29 17:45:25 - INFO --> a Hit in GameController 
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:45:36 - INFO --> Blackjack Constructed called with id: ; '149'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:48:32 - INFO --> Blackjack Constructed called with id: ; '149'
2013-04-29 17:48:34 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:48:36 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:48:38 - INFO --> createANewGame in GameController 
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:48:45 - INFO --> Blackjack Constructed called with id: ; '150'
2013-04-29 17:48:45 - INFO --> makeaHit called in GameManagement
2013-04-29 17:48:45 - INFO --> Looking for a Game from a player with id: ; 'hit'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; NULL
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '1'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '2'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '3'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '4'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '5'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '6'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '7'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '8'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '9'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '10'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '11'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '12'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '13'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '14'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '15'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '30'
2013-04-29 17:48:45 - INFO --> checking game with gameid: ; '150'
2013-04-29 17:48:45 - INFO --> a Hit in GameController 
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:49:45 - INFO --> Blackjack Constructed called with id: ; '150'
2013-04-29 17:49:47 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:49:49 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:49:51 - INFO --> createANewGame in GameController 
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:49:58 - INFO --> Blackjack Constructed called with id: ; '151'
2013-04-29 17:49:58 - INFO --> makeaHit called in GameManagement
2013-04-29 17:49:58 - INFO --> Looking for a Game from a player with id: ; '151'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; NULL
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '1'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '2'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '3'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '4'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '5'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '6'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '7'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '8'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '9'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '10'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '11'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '12'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '13'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '14'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '15'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '30'
2013-04-29 17:49:58 - INFO --> checking game with gameid: ; '151'
2013-04-29 17:49:58 - INFO --> game found in Game Management with game id; '151'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:54:29 - INFO --> Blackjack Constructed called with id: ; '151'
2013-04-29 17:54:31 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:54:33 - INFO --> Blackjack Constructed called with id: ; NULL
2013-04-29 17:54:35 - INFO --> createANewGame in GameController 
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '14'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '15'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '30'
2013-04-29 17:54:43 - INFO --> Blackjack Constructed called with id: ; '152'
2013-04-29 17:54:43 - INFO --> makeaHit called in GameManagement
2013-04-29 17:54:43 - INFO --> Looking for a Game from a player with id: ; '152'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; NULL
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '1'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '2'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '3'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '4'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '5'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '6'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '7'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '8'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '9'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '10'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '11'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '12'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '13'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '14'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '15'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '30'
2013-04-29 17:54:43 - INFO --> checking game with gameid: ; '152'
2013-04-29 17:54:43 - INFO --> game found in Game Management with game id; '152'
2013-04-29 17:54:43 - INFO --> a Hit in the Game from player: ; 'JJ'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '1'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '2'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '3'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '4'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '5'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '6'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '7'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '8'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '9'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '10'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '11'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '12'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '13'
2013-04-29 17:57:50 - INFO --> Blackjack Constructed called with id: ; '14'
